"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","protein_name","cc_function","go_p","go_f","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16I75","AAEL013770","Zinc finger protein.",NA,NA,"cell fate commitment","DNA-binding transcription repressor activity, RNA polymerase II-specific; N-methyltransferase activity; protein methyltransferase activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16I88","AAEL013758","AAEL013758-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16II4","AAEL013651","AAEL013651-PA.",NA,NA,"regulation of gene expression","zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16II5","AAEL013654","AAEL013654-PA.",NA,NA,"regulation of transcription by RNA polymerase II",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16IN4","AAEL013602","AAEL013602-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16IW8","AAEL013529","AAEL013529-PA.",NA,NA,"neurotransmitter secretion",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16JC3","AAEL013380","AAEL013380-PA.",NA,NA,NA,"structural constituent of cuticle","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16JN7","AAEL013268","AAEL013268-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16KQ8","AAEL012905","AAEL012905-PA.",NA,NA,NA,"calcium ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16KQ9","AAEL012910","AAEL012910-PA.",NA,NA,NA,"calcium ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16KR0","AAEL012908","AAEL012908-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16L96","AAEL012723","AAEL012723-PA; Belongs to the protein kinase superfamily.","mitogen-activated protein kinase kinase",NA,"MAPK cascade","ATP binding; protein serine/threonine kinase activity; protein serine/threonine/tyrosine kinase activity; protein tyrosine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16LK0","AAEL012627","AAEL012627-PA.",NA,NA,"establishment of mitotic spindle orientation; regulation of establishment of bipolar cell polarity; signal transduction",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16LS6","AAEL012541","AAEL012541-PA.",NA,NA,"neurotransmitter secretion",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16LX7","AAEL012493","AAEL012493-PA.",NA,NA,"animal organ development; system development",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16MK4","AAEL012273","AAEL012273-PA.",NA,NA,"hematopoietic progenitor cell differentiation",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16N83","AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).",NA,NA,"negative regulation of cytoplasmic translation","mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16N85","AAEL012057","Enhancer of polycomb-like protein.","Enhancer of polycomb-like protein",NA,"regulation of transcription by RNA polymerase II",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16NB0","AAEL012031","AAEL012031-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16NC7","AAEL012019","AAEL012019-PA.","F5/8 type C domain-containing protein",NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16ND4","AAEL012002","Beta-1,4-galactosyltransferase.","Beta-1,4-N-acetylgalactosaminyltransferase","Catalyzes the transfer of galactose onto proteins or lipids","carbohydrate metabolic process; glycosphingolipid biosynthetic process; protein glycosylation","galactosyltransferase activity; metal ion binding; N-acetyl-beta-glucosaminyl-derivative 4-beta-N-acetylgalactosaminyltransferase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16NP6","AAEL011910","AAEL011910-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16P38","AAEL011773","AAEL011773-PA.","Calreticulin",NA,"ERAD pathway; protein folding","calcium ion binding; carbohydrate binding; unfolded protein binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16PP6","AAEL011565","AAEL011565-PA.",NA,NA,"signal transduction",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16PT5","AAEL011536","Phosphoacetylglucosamine mutase; Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O- glycosylation; Belongs to the phosphohexose mutase family.","Phosphoacetylglucosamine mutase","Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O-glycosylation","carbohydrate metabolic process; UDP-N-acetylglucosamine biosynthetic process","magnesium ion binding; phosphoacetylglucosamine mutase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16QJ6","AAEL011261","AAEL011261-PA.",NA,NA,"chromatin organization",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16QU1","GPRgr11","AAEL011174-PA.",NA,NA,NA,"sweet taste receptor activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16R23","AAEL011105","AAEL011105-PB.",NA,NA,NA,"actin filament binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16R65","AAEL011058","Lim domain binding protein.",NA,NA,NA,"LIM domain binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16R88","AAEL011037","AAEL011037-PA.",NA,NA,NA,"structural constituent of cuticle","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16RM1","AAEL010908","AAEL010908-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16RN4","AAEL010892","AAEL010892-PA.",NA,NA,"meiotic chromosome condensation; mitotic sister chromatid separation","chromatin binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16RU6","AAEL010835","Mitogen-activated protein kinase kinase kinase.","Mitogen-activated protein kinase kinase kinase dlk-1",NA,"response to stress","ATP binding; protein serine/threonine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16RY8","AAEL010783","AAEL010783-PA.",NA,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane","intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane","ATPase activator activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16S36","AAEL010716","AAEL010716-PA.","Translocon Sec61/SecY plug domain-containing protein",NA,"protein transport",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16SB0","AAEL010643","AAEL010643-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16TM2","AAEL010198","AAEL010198-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16TR7","AAEL010144","AAEL010144-PA.",NA,NA,"extracellular matrix organization; proteolysis","metalloendopeptidase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16TV9","AAEL010106","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Transporter",NA,"amino acid transport; dopamine uptake involved in synaptic transmission; norepinephrine transport","dopamine:sodium symporter activity; metal ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16U10","AAEL010061","AAEL010061-PA.",NA,NA,NA,"actin binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16U87","AAEL009988","AAEL009988-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16U90","AAEL009987","AAEL009987-PA.",NA,NA,NA,"zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16UG5","AAEL009915","AAEL009915-PA.",NA,NA,"mitotic chromosome condensation","chromatin binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16UU9","AAEL009786","AAEL009786-PA.",NA,NA,NA,"zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16VM1","AAEL009515","AAEL009515-PA.",NA,NA,NA,"chromatin binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16VP6","AAEL009484","AAEL009484-PA.",NA,NA,"chitin-based cuticle development","structural constituent of chitin-based larval cuticle","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16W03","AAEL009377","AAEL009377-PA.","small monomeric GTPase",NA,"Rap protein signal transduction","GTP binding; GTPase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16WF1","AAEL009240","AAEL009240-PA.","Carboxylesterase type B domain-containing protein",NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16WM1","AAEL009175","AAEL009175-PA.",NA,NA,"animal organ development; axon guidance; negative chemotaxis","calcium ion binding; heparin binding; Roundabout binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16XA3","AAEL008948","AAEL008948-PA.",NA,NA,NA,"acyltransferase activity, transferring groups other than amino-acyl groups","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16XT3","AAEL008773","AAEL008773-PA.","Laminin A chain",NA,"animal organ morphogenesis; cell adhesion; system development; tissue development",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0032501","Multicellular organismal process",148,3712,0.25,0.79,2.55e-11,"Q16YG3","AAEL008554","AAEL008554-PA.","protein-tyrosine-phosphatase",NA,"cell differentiation; intracellular signal transduction; mitotic cell cycle","non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
