"species","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17BY7","AAEL004737","Lim domain binding protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17C29","AAEL004715","AAEL004715-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17C39","AAEL004717","AAEL004717-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17C93","AAEL004651","Multiple ankyrin repeats single kh domain protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17CE8","AAEL004592","Tyrosine-protein kinase.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17CF0","AAEL004586","Histone deacetylase; Belongs to the histone deacetylase family. HD Type 1 subfamily.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17E44","AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17EB3","AAEL003861","AAEL003861-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17EH0","AAEL003845","Ets domain-containing protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17F07","AAEL003609","AAEL003609-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17F08","AAEL003592","AAEL003592-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17F71","AAEL003506","AAEL003506-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17FI9","AAEL003373","AAEL003373-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17GI1","AAEL003013","AAEL003013-PA; Belongs to the protein kinase superfamily.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17GP3","AAEL002938","Skd/vacuolar sorting; Belongs to the AAA ATPase family.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17GQ2","AAEL002932","AAEL002932-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17H53","AAEL002787","AAEL002787-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17H88","AAEL002769","Homeobox protein prospero/prox-1.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17HG6","AAEL002690","AAEL002690-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17HS6","AAEL002594","AAEL002594-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17I67","AAEL002451","Zinc finger protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17IA0","AAEL002411","AAEL002411-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17J08","AAEL002143","AAEL002143-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17K20","AAEL001832","AAEL001832-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17KY4","AAEL001536","Homeobox protein abdominal-A, putative.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17KY5","AAEL001527","AAEL001527-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17M42","AAEL001104","AAEL001104-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17MT6","ARK","Apaf-1 Related Killer.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17MX1","AAEL000868","AAEL000868-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17MX6","AAEL000908","AAEL000908-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17MX7","AAEL000891","AAEL000891-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17N01","AAEL000860","AAEL000860-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17N82","AAEL000788","Matrix metalloproteinase.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17NC1","AAEL000729","AAEL000729-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17NJ1","TOLL8","AAEL000633-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17NP6","AAEL000597","AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17P38","AAEL000524","AAEL000524-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17P39","AAEL000479","AAEL000479-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17PA2","AAEL000414","AAEL000414-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17PG3","AAEL000324","Tyrosine-protein kinase drl.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q17PT9","AAEL000242","AAEL000242-PA; Belongs to the potassium channel family.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q1HQR4","AAEL009317","RAB family GTPase.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030182","Neuron differentiation",111,824,0.45,1.38,2e-18,"7159.Q1HQW4","AAEL007293","Protein kinase A cAMP-dependent catalytic subunit; Belongs to the protein kinase superfamily.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.J9EAN8","J9EAN8_AEDAE","AAEL010145-PC.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.J9HI13","J9HI13_AEDAE","AAEL017560-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IE98","AAEL012979","AAEL012979-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IE99","AAEL012977","AAEL012977-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IFC5","AAEL005895","AAEL005895-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IG29","AAEL003527","AAEL003527-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IG52","AAEL003517","Ubiquitin carboxyl-terminal hydrolase.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q0IGG1","AAEL000405","Odd Oz protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16FB0","AAEL014839","Sidestep protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16FK4","AAEL014730","AAEL014730-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16FX6","AAEL014602","AAEL014602-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16G52","AAEL014519","AAEL014519-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16GL8","AAEL014337","Mitotic protein phosphatase 1 regulator, putative.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16HF3","AAEL014042","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B; Belongs to the phosphatase 2A regulatory subunit B family.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16HK0","AAEL013997","AAEL013997-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16HN0","AAEL013969","Syndecan; Cell surface proteoglycan; Belongs to the syndecan proteoglycan family.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16HX2","AAEL013873","AAEL013873-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16I15","AAEL013830","Bmp-induced factor.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16I87","AAEL013757","AAEL013757-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16I88","AAEL013758","AAEL013758-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16IN4","AAEL013602","AAEL013602-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16IW8","AAEL013529","AAEL013529-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16JH6","AAEL013331","AAEL013331-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16JK2","AAEL013308","Odd Oz protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16L96","AAEL012723","AAEL012723-PA; Belongs to the protein kinase superfamily.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16LK0","AAEL012627","AAEL012627-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16LS6","AAEL012541","AAEL012541-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16LU2","AAEL012517","AAEL012517-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16LX7","AAEL012493","AAEL012493-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16M52","AAEL012421","AAEL012421-PA; Cadherins are calcium-dependent cell adhesion proteins.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16M53","AAEL012420","AAEL012420-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16M54","AAEL012416","AAEL012416-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16ML6","AAEL012262","Putative neural cell adhesion molecule l1.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16N85","AAEL012057","Enhancer of polycomb-like protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16PL9","AAEL011604","AAEL011604-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16Q60","AAEL011396","Neurogenic locus delta protein.","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007399","Nervous system development",133,1132,0.39,1.24,7.81e-18,"7159.Q16QQ5","AAEL011215","F-box and WD40 domain protein 7 (fbw7).","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
