"uniprot_id","species","mirna","mirna_expression","common_mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id","log10_fdr","term_wrapped"
"Q178N5","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL005832",NA,"Programmed cell death protein 4",NA,"negative regulation of DNA-templated transcription",NA,"Programmed cell death","PDCD4","MA3","Initiation factor eIF-4 gamma, MA3","MA3 domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q17G70","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"AAEL003167",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3","Immunoglobulin V-set domain","Immunoglobulin V-set domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q17MT6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","WD40 repeats",NA,"ANAPC4_WD40,CARD,NB-ARC,WD40","NB-ARC","NB-ARC domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q17NJ1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GOCC:0110165","Cellular anatomical entity",302,11933,0.05,0.36,0.002,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.69897000433602,"Cellular anatomical entity"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050789","Regulation of biological process",35,5350,0.27,0.34,0.0025,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.60205999132796,"Regulation of biological
process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050789","Regulation of biological process",35,5350,0.27,0.34,0.0025,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.60205999132796,"Regulation of biological
process"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050789","Regulation of biological process",35,5350,0.27,0.34,0.0025,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.60205999132796,"Regulation of biological
process"
"Q171K9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050789","Regulation of biological process",35,5350,0.27,0.34,0.0025,"TOLL5A",NA,NA,NA,"signal transduction","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine Rich Repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.60205999132796,"Regulation of biological
process"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0050789","Regulation of biological process",35,5350,0.27,0.34,0.0025,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.60205999132796,"Regulation of biological
process"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-6785631","ERBB2 Regulates Cell Motility",3,9,1.98,0.85,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"ERBB2 Regulates Cell Motility"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-6785631","ERBB2 Regulates Cell Motility",3,9,1.98,0.85,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"ERBB2 Regulates Cell Motility"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1963640","GRB2 events in ERBB2 signaling",3,9,1.98,0.85,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"GRB2 events in ERBB2 signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1963640","GRB2 events in ERBB2 signaling",3,9,1.98,0.85,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"GRB2 events in ERBB2 signaling"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1963642","PI3K events in ERBB2 signaling",3,5,2.24,0.87,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"PI3K events in ERBB2 signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1963642","PI3K events in ERBB2 signaling",3,5,2.24,0.87,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"PI3K events in ERBB2 signaling"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250342","PI3K events in ERBB4 signaling",3,5,2.24,0.87,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"PI3K events in ERBB4 signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250342","PI3K events in ERBB4 signaling",3,5,2.24,0.87,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"PI3K events in ERBB4 signaling"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250196","SHC1 events in ERBB2 signaling",3,8,2.03,0.86,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"SHC1 events in ERBB2 signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250196","SHC1 events in ERBB2 signaling",3,8,2.03,0.86,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"SHC1 events in ERBB2 signaling"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250347","SHC1 events in ERBB4 signaling",3,10,1.93,0.85,0.003,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"SHC1 events in ERBB4 signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1250347","SHC1 events in ERBB4 signaling",3,10,1.93,0.85,0.003,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.52287874528034,"SHC1 events in ERBB4 signaling"
"Q16GL8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q170K9","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL007890",NA,NA,NA,"cell development",NA,"Immunoglobulin C-2 Type",NA,"Ig_3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q171J8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q17G70","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"AAEL003167",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q17NJ1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0071944","Cell periphery",81,2296,0.2,0.4,0.0032,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.49485002168009,"Cell periphery"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048513","Animal organ development",16,1346,0.53,0.46,0.0034,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.46852108295775,"Animal organ development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048513","Animal organ development",16,1346,0.53,0.46,0.0034,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.46852108295775,"Animal organ development"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048513","Animal organ development",16,1346,0.53,0.46,0.0034,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.46852108295775,"Animal organ development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0065007","Biological regulation",37,5986,0.25,0.32,0.0035,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Biological regulation"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0065007","Biological regulation",37,5986,0.25,0.32,0.0035,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Biological regulation"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0065007","Biological regulation",37,5986,0.25,0.32,0.0035,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Biological regulation"
"Q171K9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0065007","Biological regulation",37,5986,0.25,0.32,0.0035,"TOLL5A",NA,NA,NA,"signal transduction","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine Rich Repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Biological regulation"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0065007","Biological regulation",37,5986,0.25,0.32,0.0035,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Biological regulation"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1358803","Downregulation of ERBB2:ERBB3 signaling",3,12,1.86,0.82,0.0035,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Downregulation of ERBB2:ERBB3
signaling"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","MAP-1358803","Downregulation of ERBB2:ERBB3 signaling",3,12,1.86,0.82,0.0035,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.45593195564972,"Downregulation of ERBB2:ERBB3
signaling"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0060573","Cell fate specification involved in pattern specification",3,11,1.89,0.8,0.0043,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.36653154442041,"Cell fate specification
involved in pattern
specification"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0060573","Cell fate specification involved in pattern specification",3,11,1.89,0.8,0.0043,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.36653154442041,"Cell fate specification
involved in pattern
specification"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007417","Central nervous system development",8,314,0.86,0.6,0.0043,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.36653154442041,"Central nervous system
development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007417","Central nervous system development",8,314,0.86,0.6,0.0043,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.36653154442041,"Central nervous system
development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030154","Cell differentiation",18,1751,0.47,0.42,0.0047,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.32790214206428,"Cell differentiation"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030154","Cell differentiation",18,1751,0.47,0.42,0.0047,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.32790214206428,"Cell differentiation"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030154","Cell differentiation",18,1751,0.47,0.42,0.0047,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.32790214206428,"Cell differentiation"
"Q17HG6","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0030154","Cell differentiation",18,1751,0.47,0.42,0.0047,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.32790214206428,"Cell differentiation"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Digestive tract development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Digestive tract development"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Positive regulation of
epithelial cell migration"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Positive regulation of
epithelial cell migration"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0045595","Regulation of cell differentiation",8,327,0.85,0.58,0.0048,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Regulation of cell
differentiation"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0045595","Regulation of cell differentiation",8,327,0.85,0.58,0.0048,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.31875876262441,"Regulation of cell
differentiation"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
