species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q172L3,AAEL007331,AAEL007331-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; system development,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q174K3,AAEL006876,AAEL006876-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5568453,NA,mRNA transport; regulation of translation,RNA binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q174W8,GPRFZ2,AAEL006778-PA; Belongs to the G-protein coupled receptor Fz/Smo family.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRFZ2,NA,canonical Wnt signaling pathway; non-canonical Wnt signaling pathway,Wnt receptor activity; Wnt-protein binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q177R3,AAEL006057,AAEL006057-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17BY7,AAEL004737,Lim domain binding protein.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,LIM domain binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17C29,AAEL004715,AAEL004715-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Anti-proliferative protein domain-containing protein,5565301,NA,negative regulation of cell population proliferation,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17C39,AAEL004717,AAEL004717-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axon guidance,cyclin-dependent protein serine/threonine kinase activator activity; protein kinase binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17C93,AAEL004651,Multiple ankyrin repeats single kh domain protein.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,innate immune response,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17EB3,AAEL003861,AAEL003861-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5578717,NA,animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17F07,AAEL003609,AAEL003609-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17F08,AAEL003592,AAEL003592-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17F71,AAEL003506,AAEL003506-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,brain development; neuron differentiation,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17GI1,AAEL003013,AAEL003013-PA; Belongs to the protein kinase superfamily.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,mitogen-activated protein kinase kinase,5580276,NA,NA,ATP binding; JUN kinase kinase activity; protein serine/threonine kinase activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17GP3,AAEL002938,Skd/vacuolar sorting; Belongs to the AAA ATPase family.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,vesicle-fusing ATPase,110673991,NA,endosomal transport; vacuole organization,ATP binding; ATP hydrolysis activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17HG6,AAEL002690,AAEL002690-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,motor neuron axon guidance,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17HS6,AAEL002594,AAEL002594-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17I67,AAEL002451,Zinc finger protein.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of transcription by RNA polymerase II,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17IA0,AAEL002411,AAEL002411-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,positive regulation of Wnt signaling pathway,signaling receptor activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17K20,AAEL001832,AAEL001832-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,positive regulation of epidermal growth factor receptor signaling pathway; positive regulation of fibroblast growth factor receptor signaling pathway; signal transduction,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17M42,AAEL001104,AAEL001104-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17MT6,ARK,Apaf-1 Related Killer.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,ARK,NA,apoptotic process,ADP binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17MX1,AAEL000868,AAEL000868-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17MX6,AAEL000908,AAEL000908-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17MX7,AAEL000891,AAEL000891-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17N01,AAEL000860,AAEL000860-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5567249,NA,NA,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17NC1,AAEL000729,AAEL000729-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17NJ1,TOLL8,AAEL000633-PA.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5565427,NA,signal transduction,NA
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17NP6,AAEL000597,AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Cadherins are calcium-dependent cell adhesion proteins,animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17PG3,AAEL000324,Tyrosine-protein kinase drl.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,receptor protein-tyrosine kinase,NA,NA,axonogenesis; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ATP binding; protein kinase activity
Aedes aegypti,GO:0030182,Neuron differentiation,63,824,0.48,1.14,1.69e-11,Q17PT9,AAEL000242,AAEL000242-PA; Belongs to the potassium channel family.,GO Biological Process,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,action potential; protein homooligomerization,delayed rectifier potassium channel activity
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,J9EAN8,J9EAN8_AEDAE,AAEL010145-PC.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5572931,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane",intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane,ATPase activator activity
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,J9HTV7,AAEL801114,AAEL017419-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCHC-type domain-containing protein,23687839,NA,NA,nucleic acid binding; zinc ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q0C7B1,AAEL000093,AAEL000093-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,intracellular signal transduction,GTPase activator activity; zinc ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q0IE98,AAEL012979,AAEL012979-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q0IE99,AAEL012977,AAEL012977-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,protein kinase activity
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q0IFC5,AAEL005895,AAEL005895-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axonogenesis; central nervous system development,heparin binding; transition metal ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q0IG29,AAEL003527,AAEL003527-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,SET and MYND domain-containing protein 4,NA,Plays a critical role in cardiac development. Acts as a key epigenetic regulator of gene expression during cardiac development via its dual activities as a methyltransferase and negative regulator of HDAC1,compound eye photoreceptor development; methylation,histone deacetylase binding; N-methyltransferase activity; protein methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16FK4,AAEL014730,AAEL014730-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16G14,AAEL014557,AAEL014557-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5564673,NA,animal organ morphogenesis; anterior/posterior axis specification; cell differentiation,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16GK5,AAEL014347,AAEL014347-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; system development,calcium ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16HK0,AAEL013997,AAEL013997-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5579061,NA,signal transduction,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16I88,AAEL013758,AAEL013758-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16IN4,AAEL013602,AAEL013602-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16KQ8,AAEL012905,AAEL012905-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,calcium ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16KQ9,AAEL012910,AAEL012910-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,calcium ion binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16KR0,AAEL012908,AAEL012908-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16L96,AAEL012723,AAEL012723-PA; Belongs to the protein kinase superfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,mitogen-activated protein kinase kinase,5576696,NA,MAPK cascade,ATP binding; protein serine/threonine kinase activity; protein serine/threonine/tyrosine kinase activity; protein tyrosine kinase activity
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16LU2,AAEL012517,AAEL012517-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16LX7,AAEL012493,AAEL012493-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; system development,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16M53,AAEL012420,AAEL012420-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16M54,AAEL012416,AAEL012416-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16N85,AAEL012057,Enhancer of polycomb-like protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Enhancer of polycomb-like protein,NA,NA,regulation of transcription by RNA polymerase II,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16PP6,AAEL011565,AAEL011565-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,signal transduction,NA
Aedes aegypti,GO:0009653,Anatomical structure morphogenesis,92,1549,0.37,0.97,1.75e-11,Q16PT5,AAEL011536,"Phosphoacetylglucosamine mutase; Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O- glycosylation; Belongs to the phosphohexose mutase family.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Phosphoacetylglucosamine mutase,5574930,"Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O-glycosylation",carbohydrate metabolic process; UDP-N-acetylglucosamine biosynthetic process,magnesium ion binding; phosphoacetylglucosamine mutase activity
